timestamp,car_id,model,current_speed,battery_capacity,charge,consumption,location,node,car_status,distance_covered,battery_life,distance_to_charging_point,weather,traffic,road_gradient,emergency,emergency_duration
2023-09-22 16:54:27,car11,Model Z,66,38,96.87998218497076,0.09,281.00000000000006,Node 3,moving,11.0,99.99099999999996,178.99999999999994,sunny,moderate,uphill,road_closure,0
2023-09-22 16:55:35,car11,Model Z,74,38,96.6904648851462,0.09,282.1000000000001,Node 3,moving,12.1,99.98999999999995,177.89999999999992,snowy,heavy,downhill,accident_ahead,0
2023-09-22 16:56:35,car11,Model Z,73,38,96.45143149157894,0.09,283.3333333333334,Node 3,moving,13.333333333333332,99.98899999999995,176.66666666666657,rainy,heavy,downhill,none,0
2023-09-22 16:57:35,car11,Model Z,76,38,96.21890018454191,0.09,284.55000000000007,Node 3,moving,14.549999999999999,99.98799999999994,175.44999999999993,snowy,heavy,flat,road_closure,0
2023-09-22 16:58:35,car11,Model Z,71,38,95.96658875046784,0.09,285.8166666666667,Node 3,moving,15.816666666666666,99.98699999999994,174.18333333333328,snowy,heavy,flat,road_closure,0
2023-09-22 16:59:35,car11,Model Z,70,38,95.74679278824561,0.09,287.00000000000006,Node 3,moving,17.0,99.98599999999993,172.99999999999994,rainy,heavy,uphill,accident_ahead,0
2023-09-22 17:00:35,car11,Model Z,75,38,95.53323008161793,0.09,288.16666666666674,Node 3,moving,18.166666666666668,99.98499999999993,171.83333333333326,snowy,heavy,downhill,none,0
2023-09-22 17:01:36,car11,Model Z,71,38,95.28759762547757,0.09,289.41666666666674,Node 3,moving,19.416666666666668,99.98399999999992,170.58333333333326,snowy,moderate,uphill,none,0
2023-09-22 17:02:36,car11,Model Z,74,38,95.06779836653021,0.09,290.6000000000001,Node 3,moving,20.6,99.98299999999992,169.39999999999992,sunny,light,uphill,accident_ahead,0
2023-09-22 17:03:36,car11,Model Z,72,38,94.82875660721247,0.09,291.8333333333334,Node 3,moving,21.833333333333336,99.98199999999991,168.16666666666657,sunny,light,uphill,road_closure,0
2023-09-22 17:04:36,car11,Model Z,72,38,94.60263099458089,0.09,293.0333333333334,Node 3,moving,23.033333333333335,99.98099999999991,166.96666666666658,sunny,heavy,downhill,road_closure,0
2023-09-22 17:05:36,car11,Model Z,74,38,94.376504251423,0.09,294.2333333333334,Node 3,moving,24.233333333333334,99.9799999999999,165.7666666666666,sunny,heavy,flat,none,0
2023-09-22 17:06:36,car11,Model Z,75,38,94.13745890678362,0.09,295.46666666666675,Node 3,moving,25.46666666666667,99.9789999999999,164.53333333333325,rainy,light,downhill,none,0
2023-09-22 17:07:36,car11,Model Z,79,38,93.89181908222221,0.09,296.71666666666675,Node 3,moving,26.71666666666667,99.9779999999999,163.28333333333325,snowy,heavy,flat,road_closure,0
2023-09-22 17:08:36,car11,Model Z,75,38,93.6189079736842,0.09,298.0333333333334,Node 3,moving,28.033333333333335,99.97699999999989,161.96666666666658,sunny,light,uphill,road_closure,0
2023-09-22 17:09:37,car11,Model Z,71,38,93.37326569298244,0.09,299.2833333333334,Node 3,moving,29.283333333333335,99.97599999999989,160.71666666666658,rainy,light,flat,none,0
2023-09-22 17:10:37,car11,Model Z,73,38,93.15345764276802,0.09,300.46666666666675,Node 3,moving,30.46666666666667,99.97499999999988,159.53333333333325,sunny,heavy,downhill,road_closure,0
2023-09-22 17:11:37,car11,Model Z,74,38,92.92091005943469,0.09,301.6833333333334,Node 3,moving,31.683333333333334,99.97399999999988,158.3166666666666,snowy,light,uphill,none,0
2023-09-22 17:12:37,car11,Model Z,71,38,92.68185754415204,0.09,302.91666666666674,Node 3,moving,32.916666666666664,99.97299999999987,157.08333333333326,sunny,heavy,downhill,road_closure,0
