timestamp,car_id,model,current_speed,battery_capacity,charge,consumption,location,node,car_status,distance_covered,battery_life,distance_to_charging_point,weather,traffic,road_gradient,emergency,emergency_duration
2023-09-22 16:37:21,car7,Model K,75,41,80.68274616079493,0.11,171.33333333333334,Node 2,moving,1.3333333333333333,99.999,98.66666666666666,rainy,moderate,flat,road_closure,0
2023-09-22 16:38:35,car7,Model K,73,41,80.40428948396567,0.11,172.58333333333334,Node 2,moving,2.583333333333333,99.99799999999999,97.41666666666666,sunny,moderate,downhill,accident_ahead,0
2023-09-22 16:39:35,car7,Model K,73,41,80.14064276441734,0.11,173.8,Node 2,moving,3.8,99.99699999999999,96.19999999999999,rainy,moderate,downhill,none,0
2023-09-22 16:40:35,car7,Model K,73,41,79.87699472664859,0.11,175.01666666666668,Node 2,moving,5.016666666666667,99.99599999999998,94.98333333333332,rainy,light,uphill,none,0
2023-09-22 16:41:35,car7,Model K,75,41,79.61334537065943,0.11,176.23333333333335,Node 2,moving,6.233333333333333,99.99499999999998,93.76666666666665,sunny,moderate,uphill,none,0
2023-09-22 16:37:25,car11,Model Z,71,38,98.68352826510721,0.09,271.4166666666667,Node 2,moving,1.4166666666666667,99.999,188.58333333333331,sunny,heavy,flat,none,0
2023-09-22 16:42:35,car7,Model K,71,41,79.33488312472447,0.11,177.48333333333335,Node 2,moving,7.483333333333333,99.99399999999997,92.51666666666665,rainy,heavy,uphill,road_closure,0
2023-09-22 16:38:26,car11,Model Z,71,38,98.46374548978558,0.09,272.6,Node 2,moving,2.6,99.99799999999999,187.39999999999998,sunny,heavy,uphill,accident_ahead,0
2023-09-22 16:43:35,car7,Model K,72,41,79.08563806855464,0.11,178.66666666666669,Node 2,moving,8.666666666666666,99.99299999999997,91.33333333333331,sunny,light,uphill,road_closure,0
2023-09-22 16:39:26,car11,Model Z,72,38,98.24396161555556,0.09,273.78333333333336,Node 2,moving,3.783333333333333,99.99699999999999,186.21666666666664,rainy,light,flat,accident_ahead,0
2023-09-22 16:44:35,car7,Model K,72,41,78.82923885099366,0.11,179.86666666666667,Node 2,moving,9.866666666666665,99.99199999999996,90.13333333333333,rainy,light,flat,accident_ahead,0
2023-09-22 16:40:26,car11,Model Z,70,38,98.01785296081871,0.09,274.98333333333335,Node 2,moving,4.983333333333333,99.99599999999998,185.01666666666665,sunny,light,flat,road_closure,0
2023-09-22 16:45:35,car7,Model K,72,41,78.57283835148147,0.11,181.06666666666666,Node 2,moving,11.066666666666665,99.99099999999996,88.93333333333334,snowy,light,flat,road_closure,0
2023-09-22 16:41:26,car11,Model Z,70,38,97.80430093157895,0.09,276.15000000000003,Node 2,moving,6.15,99.99499999999998,183.84999999999997,snowy,moderate,downhill,none,0
2023-09-22 16:46:35,car7,Model K,72,41,78.31643657001806,0.11,182.26666666666665,Node 2,moving,12.266666666666664,99.98999999999995,87.73333333333335,snowy,moderate,uphill,none,0
2023-09-22 16:42:26,car11,Model Z,74,38,97.59074783460039,0.09,277.3166666666667,Node 2,moving,7.316666666666667,99.99399999999997,182.68333333333328,rainy,light,uphill,road_closure,0
2023-09-22 16:47:36,car7,Model K,70,41,78.06003350660342,0.11,183.46666666666664,Node 2,moving,13.466666666666663,99.98899999999995,86.53333333333336,rainy,light,uphill,accident_ahead,0
2023-09-22 16:43:26,car11,Model Z,72,38,97.35171922146199,0.09,278.55000000000007,Node 2,moving,8.55,99.99299999999997,181.44999999999993,rainy,moderate,flat,accident_ahead,0
2023-09-22 16:48:36,car7,Model K,75,41,77.817834097841,0.11,184.6333333333333,Node 2,moving,14.63333333333333,99.98799999999994,85.3666666666667,sunny,light,downhill,accident_ahead,0
2023-09-22 16:44:26,car11,Model Z,75,38,97.12560604461989,0.09,279.75000000000006,Node 2,moving,9.75,99.99199999999996,180.24999999999994,sunny,moderate,flat,accident_ahead,0
2023-09-22 16:49:36,car7,Model K,73,41,77.53936210597108,0.11,185.8833333333333,Node 2,moving,15.88333333333333,99.98699999999994,84.1166666666667,sunny,light,flat,accident_ahead,0
2023-09-22 16:50:36,car7,Model K,77,41,77.27570088599818,0.11,187.09999999999997,Node 2,moving,17.099999999999994,99.98599999999993,82.90000000000003,snowy,heavy,flat,none,0
2023-09-22 16:51:36,car7,Model K,70,41,76.98200914563684,0.11,188.3833333333333,Node 2,moving,18.383333333333326,99.98499999999993,81.6166666666667,snowy,moderate,flat,accident_ahead,0
2023-09-22 16:52:36,car7,Model K,70,41,76.73980489315265,0.11,189.54999999999995,Node 2,moving,19.549999999999994,99.98399999999992,80.45000000000005,snowy,moderate,uphill,road_closure,0
2023-09-22 16:53:36,car7,Model K,71,41,76.49759942973802,0.11,190.7166666666666,Node 2,moving,20.71666666666666,99.98299999999992,79.28333333333339,snowy,light,uphill,road_closure,0
2023-09-22 16:54:36,car7,Model K,73,41,76.24834066550135,0.11,191.89999999999995,Node 2,moving,21.899999999999995,99.98199999999991,78.10000000000005,snowy,heavy,flat,road_closure,0
2023-09-22 16:55:37,car7,Model K,73,41,75.98467285442636,0.11,193.11666666666662,Node 2,moving,23.11666666666666,99.98099999999991,76.88333333333338,sunny,light,uphill,road_closure,0
2023-09-22 16:56:37,car7,Model K,74,41,75.72100372513097,0.11,194.3333333333333,Node 2,moving,24.333333333333325,99.9799999999999,75.66666666666671,sunny,moderate,flat,accident_ahead,0
